session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score,move_idx,source_num,target_num,reward,level,correct_repeat,myopic,optimal,large_loss_taken,trial_id,trial_type,solution_total_score,trial_idx
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,8,5,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,5,8,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,8,5,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,5,8,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,8,5,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,5,8,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,8,5,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,5,8,200,0,,True,False,False,8,try_yourself,2100,7
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,8,6,200,0,,True,False,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,6,8,200,0,,True,True,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,8,6,200,0,,True,False,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,6,8,200,0,,True,True,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,8,6,200,0,,True,False,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,6,8,200,0,,True,True,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,8,6,200,0,,True,False,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,6,8,200,0,,True,True,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,8,6,200,0,,True,False,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,6,8,200,0,,True,True,False,10,repeat,2100,10
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,8,6,200,0,,True,False,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,6,8,200,0,,True,True,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,8,6,200,0,,True,False,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,6,8,200,0,,True,True,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,8,6,200,0,,True,False,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,6,8,200,0,,True,True,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,8,6,200,0,,True,False,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,6,8,200,0,,True,True,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,8,6,200,0,,True,False,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,6,8,200,0,,True,True,False,11,try_yourself,2100,11
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,2,6,100,0,,True,False,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,6,8,200,0,,True,True,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,8,6,200,0,,True,False,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,6,8,200,0,,True,True,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,8,6,200,0,,True,False,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,6,8,200,0,,True,True,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,8,6,200,0,,True,False,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,6,8,200,0,,True,True,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,8,6,200,0,,True,False,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,6,8,200,0,,True,True,False,13,repeat,2000,12
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,2,6,100,0,,True,False,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,6,8,200,0,,True,True,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,8,6,200,0,,True,False,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,6,8,200,0,,True,True,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,8,6,200,0,,True,False,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,6,8,200,0,,True,True,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,8,6,200,0,,True,False,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,6,8,200,0,,True,True,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,8,6,200,0,,True,False,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,6,8,200,0,,True,True,False,14,try_yourself,2000,13
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,1,11,100,0,,True,False,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,11,0,200,0,,True,True,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,0,7,100,0,,True,False,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,7,0,200,0,,True,True,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,0,7,100,0,,True,False,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,7,0,200,0,,True,True,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,0,7,100,0,,True,False,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,7,0,200,0,,True,True,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,0,7,100,0,,True,False,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,7,0,200,0,,True,True,False,17,demonstration,1600,14
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,8,5,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,5,1,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,1,0,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,0,5,0,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,5,1,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,1,0,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,0,5,0,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,5,1,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,1,0,200,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,0,5,0,0,,True,False,False,18,demonstration,1500,15
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,7,5,100,0,,True,False,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,5,7,200,0,,True,True,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,7,5,100,0,,True,False,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,5,7,200,0,,True,True,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,7,5,100,0,,True,False,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,5,7,200,0,,True,True,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,7,5,100,0,,True,False,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,5,7,200,0,,True,True,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,7,5,100,0,,True,False,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,5,7,200,0,,True,True,False,19,demonstration,1600,16
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,0,11,1,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,1,1,5,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,2,5,3,200,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,3,3,11,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,4,11,1,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,5,1,5,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,6,5,3,200,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,7,3,11,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,8,11,1,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6eba,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-25T17:40:06.451000,4.615265,False,False,False,False,65b29c7949541353c03f6ead,1500,9,1,5,100,0,,True,False,False,20,demonstration,1300,17
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,0,1,11,100,0,,True,False,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,1,11,0,200,0,,True,True,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,2,0,7,100,0,,True,False,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,3,7,0,200,0,,True,True,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,4,0,7,100,0,,True,False,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,5,7,0,200,0,,True,True,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,6,0,7,100,0,,True,False,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,7,7,0,200,0,,True,True,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,8,0,7,100,0,,True,False,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,9,7,0,200,0,,True,True,False,4,repeat,1600,8
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,0,1,11,100,0,,True,False,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,1,11,0,200,0,,True,True,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,2,0,7,100,0,,True,False,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,3,7,0,200,0,,True,True,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,4,0,7,100,0,,True,False,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,5,7,0,200,0,,True,True,False,5,try_yourself,1600,4
65b29c7a49541353c03f6ebb,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-25T17:40:11.543000,4.359433,False,False,False,False,65b29c7949541353c03f6ea7,1675,6,0,7,100,0,,True,False,False,5,try_yourself,1600,4
